YEAR,MO,DY,Radiation2
2010,3,24,269.1666667
2010,3,25,256.25
2010,3,26,219.1666667
2010,3,27,212.9166667
2010,3,28,264.5833333
2010,3,29,262.0833333
2010,3,30,273.75
2010,3,31,277.5
2010,4,1,265
2010,4,2,243.3333333
2010,4,3,277.0833333
2010,4,4,289.5833333
2010,4,5,283.3333333
2010,4,6,283.3333333
2010,4,7,280
2010,4,8,276.25
2010,4,9,261.6666667
2010,4,10,180.4166667
2010,4,11,119.1666667
2010,4,12,256.25
2010,4,13,283.3333333
2010,4,14,282.5
2010,4,15,299.5833333
2010,4,16,311.6666667
2010,4,17,298.75
2010,4,18,297.9166667
2010,4,19,297.0833333
2010,4,20,226.6666667
2010,4,21,287.0833333
2010,4,22,290.8333333
2010,4,23,312.9166667
2010,4,24,311.6666667
2010,4,25,270
2010,4,26,304.1666667
2010,4,27,316.25
2010,4,28,301.6666667
2010,4,29,252.5
2010,4,30,228.75
2010,5,1,184.1666667
2010,5,2,313.75
2010,5,3,312.0833333
2010,5,4,328.3333333
2010,5,5,317.5
2010,5,6,293.3333333
2010,5,7,317.5
2010,5,8,242.9166667
2010,5,9,269.5833333
2010,5,10,329.1666667
2010,5,11,327.9166667
2010,5,12,316.25
2010,5,13,301.6666667
2010,5,14,326.6666667
2010,5,15,210.4166667
2010,5,16,229.1666667
2010,5,17,325.4166667
2010,5,18,282.0833333
2010,5,19,292.0833333
2010,5,20,327.9166667
2010,5,21,321.6666667
2010,5,22,325.8333333
2010,5,23,317.0833333
2010,5,24,325
2010,5,25,321.25
2010,5,26,335.8333333
2010,5,27,257.0833333
2010,5,28,308.3333333
2010,5,29,333.3333333
2010,5,30,329.5833333
2010,5,31,347.5
2010,6,1,333.3333333
2010,6,2,312.0833333
2010,6,3,291.6666667
2010,6,4,331.6666667
2010,6,5,344.1666667
2010,6,6,312.9166667
2010,6,7,335
2010,6,8,305.4166667
2010,6,9,312.9166667
2010,6,10,275.8333333
2010,6,11,317.9166667
2010,6,12,334.1666667
2010,6,13,339.1666667
2010,6,14,335.8333333
2010,6,15,330.4166667
2010,6,16,336.25
2010,6,17,340
2010,6,18,352.0833333
2010,6,19,333.75
2010,6,20,335.4166667
2010,6,21,353.75
2010,6,22,341.25
2010,6,23,330.4166667
2010,6,24,337.0833333
2010,6,25,313.75
2010,6,26,302.5
2010,6,27,329.1666667
2010,6,28,334.1666667
2010,6,29,336.6666667
2010,6,30,332.5
2010,7,1,338.3333333
2010,7,2,342.9166667
2010,7,3,336.25
2010,7,4,347.5
2010,7,5,330
2010,7,6,338.3333333
2010,7,7,339.5833333
2010,7,8,330.4166667
2010,7,9,327.0833333
2010,7,10,337.0833333
2010,7,11,340.8333333
2010,7,12,340.4166667
2010,7,13,344.1666667
2010,7,14,329.5833333
2010,7,15,317.9166667
2010,7,16,312.9166667
2010,7,17,320.8333333
2010,7,18,319.1666667
2010,7,19,324.1666667
2010,7,20,337.9166667
2010,7,21,332.0833333
2010,7,22,324.5833333
2010,7,23,327.5
2010,7,24,320.4166667
2010,7,25,325.4166667
2010,7,26,316.6666667
2010,7,27,325.8333333
2010,7,28,320
2010,7,29,320
2010,7,30,326.6666667
2010,7,31,316.25
2010,8,1,324.5833333
2010,8,2,255
2010,8,3,288.75
2010,8,4,294.5833333
2010,8,5,299.5833333
2010,8,6,311.25
2010,8,7,309.5833333
2010,8,8,306.25
2010,8,9,301.25
2010,8,10,296.6666667
2010,8,11,295
2010,8,12,297.9166667
2010,8,13,295.8333333
2010,8,14,299.1666667
2010,8,15,307.9166667
2010,8,16,300.4166667
2010,8,17,298.3333333
2010,8,18,299.1666667
2010,8,19,310.8333333
2010,8,20,305.4166667
2010,8,21,305
2010,8,22,297.5
2010,8,23,294.5833333
2010,8,24,299.1666667
2010,8,25,290
2010,8,26,302.0833333
2010,8,27,289.5833333
2010,8,28,291.25
2010,8,29,283.3333333
2010,8,30,284.1666667
2010,8,31,280
2010,9,1,266.25
2010,9,2,275.4166667
2010,9,3,271.6666667
2010,9,4,284.5833333
2010,9,5,272.5
2010,9,6,273.3333333
2010,9,7,270.8333333
2010,9,8,263.3333333
2010,9,9,267.9166667
2010,9,10,261.25
2010,9,11,267.9166667
2010,9,12,254.5833333
2010,9,13,244.5833333
2010,9,14,247.0833333
2010,9,15,247.9166667
2010,9,16,245
2010,9,17,238.3333333
2010,9,18,249.5833333
2010,9,19,248.3333333
2010,9,20,247.9166667
2010,9,21,252.0833333
2010,9,22,249.5833333
2010,9,23,233.75
2010,9,24,235.4166667
2010,9,25,233.75
2010,9,26,230.8333333
2010,9,27,223.3333333
2010,9,28,223.75
2010,9,29,218.75
2010,9,30,217.0833333
2010,10,1,220
2010,10,2,165.8333333
2010,10,3,209.5833333
2010,10,4,220.8333333
2010,10,5,212.5
2010,10,6,216.25
2010,10,7,195
2010,10,8,152.5
2010,10,9,205.4166667
2010,10,10,120.8333333
2010,10,11,211.6666667
2010,10,12,160.8333333
2010,10,13,169.5833333
2010,10,14,180
2010,10,15,93.33333333
2010,10,16,149.5833333
2010,10,17,189.1666667
2010,10,18,183.75
2010,10,19,182.9166667
2010,10,20,107.5
2010,10,21,169.1666667
2010,10,22,152.9166667
2010,10,23,167.0833333
2010,10,24,174.1666667
2010,10,25,175.8333333
2010,10,26,151.6666667
2010,10,27,167.0833333
2010,10,28,154.5833333
2010,10,29,80
2010,10,30,166.6666667
2010,10,31,170.8333333
2010,11,1,175
2010,11,2,174.5833333
2010,11,3,172.5
2010,11,4,171.6666667
2010,11,5,178.3333333
2010,11,6,168.3333333
2010,11,7,151.6666667
2010,11,8,152.0833333
2010,11,9,161.25
2010,11,10,157.0833333
2010,11,11,155.8333333
2010,11,12,153.3333333
2010,11,13,130
2010,11,14,119.1666667
2010,11,15,138.3333333
2010,11,16,87.5
2010,11,17,140
2010,11,18,121.6666667
2010,11,19,141.25
2010,11,20,140.8333333
2010,11,21,143.75
2010,11,22,137.0833333
2010,11,23,119.1666667
2010,11,24,127.0833333
2010,11,25,120
2010,11,26,132.9166667
2010,11,27,132.5
2010,11,28,132.0833333
2010,11,29,129.5833333
2010,11,30,130.8333333
2010,12,1,117.9166667
2010,12,2,126.6666667
2010,12,3,132.5
2010,12,4,109.5833333
2010,12,5,126.25
2010,12,6,111.25
2010,12,7,129.5833333
2010,12,8,112.0833333
2010,12,9,110.4166667
2010,12,10,43.75
2010,12,11,70.83333333
2010,12,12,90
2010,12,13,112.9166667
2010,12,14,60.83333333
2010,12,15,57.91666667
2010,12,16,90.41666667
2010,12,17,72.08333333
2010,12,18,107.5
2010,12,19,83.75
2010,12,20,93.75
2010,12,21,118.3333333
2010,12,22,120
2010,12,23,121.25
2010,12,24,112.5
2010,12,25,120.4166667
2010,12,26,115.4166667
2010,12,27,113.75
2010,12,28,118.75
2010,12,29,118.3333333
2010,12,30,74.16666667
2010,12,31,50
2011,1,1,126.25
2011,1,2,75
2011,1,3,62.5
2011,1,4,-41625
2011,1,5,76.66666667
2011,1,6,101.25
2011,1,7,92.08333333
2011,1,8,121.6666667
2011,1,9,132.9166667
2011,1,10,137.5
2011,1,11,129.5833333
2011,1,12,100.4166667
2011,1,13,125
2011,1,14,127.0833333
2011,1,15,138.3333333
2011,1,16,126.6666667
2011,1,17,45.41666667
2011,1,18,137.0833333
2011,1,19,144.1666667
2011,1,20,144.1666667
2011,1,21,137.0833333
2011,1,22,107.0833333
2011,1,23,127.9166667
2011,1,24,88.33333333
2011,1,25,92.91666667
2011,1,26,111.25
2011,1,27,137.9166667
2011,1,28,71.66666667
2011,1,29,83.33333333
2011,1,30,93.33333333
2011,1,31,135.8333333
2011,2,1,95
2011,2,2,167.9166667
2011,2,3,77.08333333
2011,2,4,46.25
2011,2,5,118.3333333
2011,2,6,173.75
2011,2,7,170.8333333
2011,2,8,172.5
2011,2,9,173.75
2011,2,10,147.0833333
2011,2,11,182.0833333
2011,2,12,171.6666667
2011,2,13,158.3333333
2011,2,14,142.9166667
2011,2,15,145.4166667
2011,2,16,139.1666667
2011,2,17,176.25
2011,2,18,176.25
2011,2,19,127.5
2011,2,20,173.3333333
2011,2,21,154.5833333
2011,2,22,97.91666667
2011,2,23,160.8333333
2011,2,24,162.5
2011,2,25,70
2011,2,26,192.9166667
2011,2,27,189.5833333
2011,2,28,161.6666667
2011,3,1,207.9166667
2011,3,2,213.3333333
2011,3,3,212.0833333
2011,3,4,218.3333333
2011,3,5,219.1666667
2011,3,6,142.5
2011,3,7,144.1666667
2011,3,8,157.9166667
2011,3,9,136.6666667
2011,3,10,162.9166667
2011,3,11,200
2011,3,12,232.0833333
2011,3,13,241.6666667
2011,3,14,222.5
2011,3,15,251.25
2011,3,16,248.3333333
2011,3,17,253.75
2011,3,18,220.4166667
2011,3,19,235
2011,3,20,67.5
2011,3,21,234.5833333
2011,3,22,198.75
2011,3,23,238.3333333
2011,3,24,238.75
2011,3,25,262.0833333
2011,3,26,265.8333333
2011,3,27,184.1666667
2011,3,28,232.9166667
2011,3,29,256.25
2011,3,30,261.6666667
2011,3,31,269.1666667
2011,4,1,234.1666667
2011,4,2,111.6666667
2011,4,3,146.6666667
2011,4,4,215.8333333
2011,4,5,271.25
2011,4,6,259.5833333
2011,4,7,195
2011,4,8,272.0833333
2011,4,9,287.5
2011,4,10,256.25
2011,4,11,276.6666667
2011,4,12,286.6666667
2011,4,13,291.6666667
2011,4,14,295
2011,4,15,292.0833333
2011,4,16,214.1666667
2011,4,17,290.4166667
2011,4,18,159.1666667
2011,4,19,292.5
2011,4,20,235.4166667
2011,4,21,161.6666667
2011,4,22,147.9166667
2011,4,23,265.4166667
2011,4,24,265.8333333
2011,4,25,312.9166667
2011,4,26,309.5833333
2011,4,27,219.1666667
2011,4,28,182.5
2011,4,29,298.3333333
2011,4,30,301.25
2011,5,1,254.1666667
2011,5,2,307.9166667
2011,5,3,286.6666667
2011,5,4,221.25
2011,5,5,314.1666667
2011,5,6,292.5
2011,5,7,314.5833333
2011,5,8,320.4166667
2011,5,9,328.75
2011,5,10,327.0833333
2011,5,11,342.9166667
2011,5,12,201.25
2011,5,13,270
2011,5,14,298.3333333
2011,5,15,293.3333333
2011,5,16,336.25
2011,5,17,313.75
2011,5,18,117.5
2011,5,19,285.8333333
2011,5,20,328.75
2011,5,21,337.0833333
2011,5,22,334.5833333
2011,5,23,347.9166667
2011,5,24,332.5
2011,5,25,340
2011,5,26,322.5
2011,5,27,106.25
2011,5,28,322.0833333
2011,5,29,185.4166667
2011,5,30,314.1666667
2011,5,31,324.5833333
2011,6,1,345
2011,6,2,335
2011,6,3,330.8333333
2011,6,4,330.8333333
2011,6,5,345.4166667
2011,6,6,335
2011,6,7,336.25
2011,6,8,342.9166667
2011,6,9,337.9166667
2011,6,10,345.4166667
2011,6,11,340.4166667
2011,6,12,332.0833333
2011,6,13,267.5
2011,6,14,322.0833333
2011,6,15,336.6666667
2011,6,16,332.5
2011,6,17,348.75
2011,6,18,342.9166667
2011,6,19,345.8333333
2011,6,20,335.4166667
2011,6,21,343.3333333
2011,6,22,344.5833333
2011,6,23,348.3333333
2011,6,24,356.25
2011,6,25,344.1666667
2011,6,26,342.5
2011,6,27,305.8333333
2011,6,28,316.25
2011,6,29,307.5
2011,6,30,338.75
2011,7,1,339.5833333
2011,7,2,337.0833333
2011,7,3,332.0833333
2011,7,4,348.3333333
2011,7,5,348.3333333
2011,7,6,336.25
2011,7,7,347.5
2011,7,8,334.5833333
2011,7,9,337.5
2011,7,10,346.25
2011,7,11,337.9166667
2011,7,12,342.9166667
2011,7,13,330.8333333
2011,7,14,332.0833333
2011,7,15,326.25
2011,7,16,328.3333333
2011,7,17,327.9166667
2011,7,18,330.8333333
2011,7,19,321.25
2011,7,20,322.0833333
2011,7,21,331.6666667
2011,7,22,325.8333333
2011,7,23,325
2011,7,24,327.0833333
2011,7,25,327.5
2011,7,26,326.25
2011,7,27,327.5
2011,7,28,330.8333333
2011,7,29,320
2011,7,30,331.25
2011,7,31,320.4166667
2011,8,1,321.25
2011,8,2,320.4166667
2011,8,3,315
2011,8,4,317.5
2011,8,5,311.6666667
2011,8,6,321.6666667
2011,8,7,312.5
2011,8,8,324.5833333
2011,8,9,330.4166667
2011,8,10,315
2011,8,11,305.8333333
2011,8,12,302.0833333
2011,8,13,300.8333333
2011,8,14,298.3333333
2011,8,15,300
2011,8,16,292.0833333
2011,8,17,296.6666667
2011,8,18,292.9166667
2011,8,19,297.0833333
2011,8,20,303.3333333
2011,8,21,295.8333333
2011,8,22,303.3333333
2011,8,23,297.5
2011,8,24,306.25
2011,8,25,290.8333333
2011,8,26,293.3333333
2011,8,27,303.3333333
2011,8,28,288.3333333
2011,8,29,291.6666667
2011,8,30,265
2011,8,31,278.3333333
2011,9,1,277.9166667
2011,9,2,278.75
2011,9,3,267.9166667
2011,9,4,271.6666667
2011,9,5,275.4166667
2011,9,6,277.9166667
2011,9,7,274.5833333
2011,9,8,258.3333333
2011,9,9,272.5
2011,9,10,262.5
2011,9,11,260
2011,9,12,258.3333333
2011,9,13,257.9166667
2011,9,14,268.3333333
2011,9,15,257.9166667
2011,9,16,265
2011,9,17,251.25
2011,9,18,260.4166667
2011,9,19,248.75
2011,9,20,240.4166667
2011,9,21,245.4166667
2011,9,22,202.0833333
2011,9,23,204.5833333
2011,9,24,224.5833333
2011,9,25,201.6666667
2011,9,26,219.5833333
2011,9,27,227.9166667
2011,9,28,217.5
2011,9,29,214.1666667
2011,9,30,222.0833333
2011,10,1,225.4166667
2011,10,2,225.4166667
2011,10,3,212.5
2011,10,4,220
2011,10,5,216.25
2011,10,6,202.5
2011,10,7,211.6666667
2011,10,8,177.5
2011,10,9,192.0833333
2011,10,10,152.0833333
2011,10,11,140
2011,10,12,194.5833333
2011,10,13,187.0833333
2011,10,14,192.5
2011,10,15,188.75
2011,10,16,165.4166667
2011,10,17,185.8333333
2011,10,18,165.4166667
2011,10,19,200
2011,10,20,196.25
2011,10,21,195.4166667
2011,10,22,186.6666667
2011,10,23,195
2011,10,24,105.4166667
2011,10,25,182.9166667
2011,10,26,172.9166667
2011,10,27,185.4166667
2011,10,28,186.6666667
2011,10,29,177.5
2011,10,30,177.0833333
2011,10,31,167.0833333
2011,11,1,173.75
2011,11,2,147.0833333
2011,11,3,154.5833333
2011,11,4,140.4166667
2011,11,5,145.8333333
2011,11,6,173.3333333
2011,11,7,166.25
2011,11,8,170.4166667
2011,11,9,161.6666667
2011,11,10,144.5833333
2011,11,11,140
2011,11,12,124.5833333
2011,11,13,82.91666667
2011,11,14,40.83333333
2011,11,15,67.08333333
2011,11,16,128.75
2011,11,17,65
2011,11,18,91.25
2011,11,19,99.58333333
2011,11,20,136.6666667
2011,11,21,137.5
2011,11,22,137.0833333
2011,11,23,125.8333333
2011,11,24,142.9166667
2011,11,25,140.4166667
2011,11,26,140.4166667
2011,11,27,124.5833333
2011,11,28,138.75
2011,11,29,136.25
2011,11,30,128.75
2011,12,1,136.6666667
2011,12,2,135
2011,12,3,135.4166667
2011,12,4,127.9166667
2011,12,5,111.25
2011,12,6,111.6666667
2011,12,7,92.91666667
2011,12,8,69.58333333
2011,12,9,60.83333333
2011,12,10,136.6666667
2011,12,11,128.3333333
2011,12,12,117.5
2011,12,13,118.75
2011,12,14,82.08333333
2011,12,15,130.8333333
2011,12,16,99.58333333
2011,12,17,117.0833333
2011,12,18,88.33333333
2011,12,19,118.3333333
2011,12,20,92.91666667
2011,12,21,101.6666667
2011,12,22,107.9166667
2011,12,23,59.58333333
2011,12,24,77.91666667
2011,12,25,77.5
2011,12,26,130.8333333
2011,12,27,124.5833333
2011,12,28,127.0833333
2011,12,29,120
2011,12,30,124.5833333
2011,12,31,64.58333333
2012,1,1,67.08333333
2012,1,2,125
2012,1,3,127.0833333
2012,1,4,130.8333333
2012,1,5,101.6666667
2012,1,6,98.75
2012,1,7,75
2012,1,8,53.33333333
2012,1,9,118.75
2012,1,10,110
2012,1,11,78.33333333
2012,1,12,85.41666667
2012,1,13,128.3333333
2012,1,14,113.75
2012,1,15,58.75
2012,1,16,102.5
2012,1,17,94.16666667
2012,1,18,145.4166667
2012,1,19,145.4166667
2012,1,20,146.25
2012,1,21,85.83333333
2012,1,22,72.08333333
2012,1,23,110
2012,1,24,107.5
2012,1,25,62.91666667
2012,1,26,75.41666667
2012,1,27,99.58333333
2012,1,28,154.1666667
2012,1,29,97.91666667
2012,1,30,64.16666667
2012,1,31,75.41666667
2012,2,1,103.3333333
2012,2,2,156.25
2012,2,3,155.8333333
2012,2,4,167.0833333
2012,2,5,170
2012,2,6,106.6666667
2012,2,7,51.25
2012,2,8,92.91666667
2012,2,9,114.5833333
2012,2,10,146.6666667
2012,2,11,180.4166667
2012,2,12,178.75
2012,2,13,175.8333333
2012,2,14,132.9166667
2012,2,15,93.33333333
2012,2,16,183.3333333
2012,2,17,151.6666667
2012,2,18,192.0833333
2012,2,19,193.75
2012,2,20,196.25
2012,2,21,196.25
2012,2,22,145.8333333
2012,2,23,171.6666667
2012,2,24,188.75
2012,2,25,206.6666667
2012,2,26,199.1666667
2012,2,27,95
2012,2,28,87.5
2012,2,29,132.0833333
2012,3,1,194.5833333
2012,3,2,212.0833333
2012,3,3,222.0833333
2012,3,4,209.5833333
2012,3,5,222.5
2012,3,6,76.25
2012,3,7,172.0833333
2012,3,8,209.1666667
2012,3,9,227.5
2012,3,10,227.5
2012,3,11,121.6666667
2012,3,12,174.1666667
2012,3,13,175.4166667
2012,3,14,139.5833333
2012,3,15,225
2012,3,16,112.5
2012,3,17,251.6666667
2012,3,18,255.4166667
2012,3,19,264.5833333
2012,3,20,266.25
2012,3,21,262.5
2012,3,22,257.5
2012,3,23,261.6666667
2012,3,24,262.5
2012,3,25,243.3333333
2012,3,26,247.5
2012,3,27,253.3333333
2012,3,28,251.25
2012,3,29,268.3333333
2012,3,30,267.5
2012,3,31,263.75
2012,4,1,125.4166667
2012,4,2,275
2012,4,3,276.25
2012,4,4,284.1666667
2012,4,5,260
2012,4,6,273.75
2012,4,7,245.8333333
2012,4,8,282.5
2012,4,9,274.1666667
2012,4,10,162.0833333
2012,4,11,193.75
2012,4,12,265.4166667
2012,4,13,287.5
2012,4,14,140.4166667
2012,4,15,279.5833333
2012,4,16,296.6666667
2012,4,17,299.5833333
2012,4,18,91.25
2012,4,19,257.0833333
2012,4,20,262.0833333
2012,4,21,302.9166667
2012,4,22,300.8333333
2012,4,23,318.3333333
2012,4,24,310.8333333
2012,4,25,302.5
2012,4,26,308.75
2012,4,27,315
2012,4,28,316.25
2012,4,29,263.75
2012,4,30,256.25
2012,5,1,209.1666667
2012,5,2,79.16666667
2012,5,3,152.0833333
2012,5,4,270.4166667
2012,5,5,317.0833333
2012,5,6,331.6666667
2012,5,7,307.0833333
2012,5,8,319.1666667
2012,5,9,317.9166667
2012,5,10,167.0833333
2012,5,11,266.6666667
2012,5,12,313.75
2012,5,13,290
2012,5,14,274.1666667
2012,5,15,314.1666667
2012,5,16,150.4166667
2012,5,17,322.9166667
2012,5,18,335.4166667
2012,5,19,282.0833333
2012,5,20,334.5833333
2012,5,21,311.6666667
2012,5,22,284.5833333
2012,5,23,345.4166667
2012,5,24,322.9166667
2012,5,25,330.4166667
2012,5,26,330.8333333
2012,5,27,339.5833333
2012,5,28,165.8333333
2012,5,29,338.3333333
2012,5,30,332.9166667
2012,5,31,337.0833333
2012,6,1,338.75
2012,6,2,342.0833333
2012,6,3,342.9166667
2012,6,4,339.5833333
2012,6,5,340.8333333
2012,6,6,339.1666667
2012,6,7,342.5
2012,6,8,344.1666667
2012,6,9,346.6666667
2012,6,10,361.25
2012,6,11,347.9166667
2012,6,12,337.5
2012,6,13,340.8333333
2012,6,14,340.4166667
2012,6,15,335.4166667
2012,6,16,340.4166667
2012,6,17,336.6666667
2012,6,18,351.6666667
2012,6,19,354.5833333
2012,6,20,322.5
2012,6,21,274.5833333
2012,6,22,329.5833333
2012,6,23,327.9166667
2012,6,24,328.75
2012,6,25,335.8333333
2012,6,26,342.9166667
2012,6,27,329.5833333
2012,6,28,326.25
2012,6,29,328.75
2012,6,30,344.1666667
2012,7,1,355.4166667
2012,7,2,340.4166667
2012,7,3,337.0833333
2012,7,4,340.8333333
2012,7,5,332.5
2012,7,6,331.25
2012,7,7,331.6666667
2012,7,8,323.3333333
2012,7,9,325.4166667
2012,7,10,305.4166667
2012,7,11,332.0833333
2012,7,12,340.8333333
2012,7,13,334.5833333
2012,7,14,332.5
2012,7,15,343.75
2012,7,16,341.25
2012,7,17,335.8333333
2012,7,18,332.9166667
2012,7,19,328.3333333
2012,7,20,326.25
2012,7,21,324.1666667
2012,7,22,271.6666667
2012,7,23,298.3333333
2012,7,24,307.9166667
2012,7,25,320.8333333
2012,7,26,310.8333333
2012,7,27,307.5
2012,7,28,304.1666667
2012,7,29,303.3333333
2012,7,30,306.6666667
2012,7,31,301.6666667
2012,8,1,307.9166667
2012,8,2,310
2012,8,3,301.25
2012,8,4,308.3333333
2012,8,5,308.75
2012,8,6,322.5
2012,8,7,308.3333333
2012,8,8,312.5
2012,8,9,303.75
2012,8,10,313.3333333
2012,8,11,304.5833333
2012,8,12,308.75
2012,8,13,304.5833333
2012,8,14,307.9166667
2012,8,15,297.5
2012,8,16,295.8333333
2012,8,17,309.1666667
2012,8,18,297.0833333
2012,8,19,299.5833333
2012,8,20,293.75
2012,8,21,300.4166667
2012,8,22,301.6666667
2012,8,23,292.9166667
2012,8,24,307.5
2012,8,25,302.5
2012,8,26,304.5833333
2012,8,27,296.25
2012,8,28,278.75
2012,8,29,287.0833333
2012,8,30,284.1666667
2012,8,31,280.4166667
2012,9,1,280.8333333
2012,9,2,285.8333333
2012,9,3,275
2012,9,4,276.6666667
2012,9,5,287.0833333
2012,9,6,272.0833333
2012,9,7,277.0833333
2012,9,8,265
2012,9,9,265
2012,9,10,266.25
2012,9,11,272.9166667
2012,9,12,259.1666667
2012,9,13,253.3333333
2012,9,14,261.6666667
2012,9,15,254.5833333
2012,9,16,262.5
2012,9,17,250.4166667
2012,9,18,248.75
2012,9,19,244.1666667
2012,9,20,237.9166667
2012,9,21,233.3333333
2012,9,22,235.8333333
2012,9,23,247.0833333
2012,9,24,240
2012,9,25,237.9166667
2012,9,26,233.75
2012,9,27,240.8333333
2012,9,28,245
2012,9,29,227.0833333
2012,9,30,200.4166667
2012,10,1,126.6666667
2012,10,2,182.5
2012,10,3,216.6666667
2012,10,4,213.3333333
2012,10,5,200
2012,10,6,117.5
2012,10,7,187.5
2012,10,8,147.0833333
2012,10,9,125.4166667
2012,10,10,120.4166667
2012,10,11,180
2012,10,12,189.5833333
2012,10,13,207.0833333
2012,10,14,206.6666667
2012,10,15,199.1666667
2012,10,16,196.6666667
2012,10,17,185.4166667
2012,10,18,193.3333333
2012,10,19,192.0833333
2012,10,20,196.25
2012,10,21,149.1666667
2012,10,22,123.75
2012,10,23,147.9166667
2012,10,24,157.5
2012,10,25,153.75
2012,10,26,157.0833333
2012,10,27,170.8333333
2012,10,28,160.4166667
2012,10,29,152.0833333
2012,10,30,173.75
2012,10,31,133.3333333
2012,11,1,147.0833333
2012,11,2,78.75
2012,11,3,161.6666667
2012,11,4,161.6666667
2012,11,5,167.0833333
2012,11,6,157.9166667
2012,11,7,135
2012,11,8,107.9166667
2012,11,9,112.5
2012,11,10,90.83333333
2012,11,11,137.5
2012,11,12,146.25
2012,11,13,150.4166667
2012,11,14,154.5833333
2012,11,15,143.3333333
2012,11,16,120
2012,11,17,141.25
2012,11,18,85
2012,11,19,145
2012,11,20,135.4166667
2012,11,21,112.5
2012,11,22,111.25
2012,11,23,78.33333333
2012,11,24,139.5833333
2012,11,25,129.1666667
2012,11,26,141.6666667
2012,11,27,132.0833333
2012,11,28,115.4166667
2012,11,29,107.0833333
2012,11,30,127.5
2012,12,1,105
2012,12,2,129.5833333
2012,12,3,33.75
2012,12,4,101.25
2012,12,5,110.4166667
2012,12,6,122.0833333
2012,12,7,62.08333333
2012,12,8,119.1666667
2012,12,9,95.41666667
2012,12,10,62.91666667
2012,12,11,125.4166667
2012,12,12,104.5833333
2012,12,13,92.08333333
2012,12,14,128.75
2012,12,15,121.6666667
2012,12,16,100.8333333
2012,12,17,49.16666667
2012,12,18,20.41666667
2012,12,19,77.08333333
2012,12,20,53.33333333
2012,12,21,68.75
2012,12,22,76.66666667
2012,12,23,44.16666667
2012,12,24,114.1666667
2012,12,25,120.8333333
2012,12,26,128.3333333
2012,12,27,117.0833333
2012,12,28,111.6666667
2012,12,29,104.5833333
2012,12,30,123.75
2012,12,31,120
2013,1,1,106.25
2013,1,2,72.91666667
2013,1,3,112.9166667
2013,1,4,77.08333333
2013,1,5,68.75
2013,1,6,77.5
2013,1,7,62.08333333
2013,1,8,77.5
2013,1,9,112.5
2013,1,10,127.9166667
2013,1,11,88.33333333
2013,1,12,53.75
2013,1,13,38.75
2013,1,14,121.25
2013,1,15,128.75
2013,1,16,126.25
2013,1,17,100.8333333
2013,1,18,68.33333333
2013,1,19,103.3333333
2013,1,20,124.1666667
2013,1,21,120.8333333
2013,1,22,131.25
2013,1,23,112.9166667
2013,1,24,112.0833333
2013,1,25,122.0833333
2013,1,26,85.41666667
2013,1,27,115.8333333
2013,1,28,62.91666667
2013,1,29,136.25
2013,1,30,42.91666667
2013,1,31,89.58333333
2013,2,1,87.5
2013,2,2,147.0833333
2013,2,3,143.75
2013,2,4,145.4166667
2013,2,5,123.3333333
2013,2,6,31.25
2013,2,7,140
2013,2,8,131.6666667
2013,2,9,105
2013,2,10,116.6666667
2013,2,11,125
2013,2,12,170.4166667
2013,2,13,167.9166667
2013,2,14,167.0833333
2013,2,15,105.4166667
2013,2,16,155.8333333
2013,2,17,171.6666667
2013,2,18,157.0833333
2013,2,19,110
2013,2,20,114.1666667
2013,2,21,158.3333333
2013,2,22,70.41666667
2013,2,23,152.5
2013,2,24,183.75
2013,2,25,122.9166667
2013,2,26,200.4166667
2013,2,27,197.9166667
2013,2,28,195.4166667
2013,3,1,174.1666667
2013,3,2,197.5
2013,3,3,106.6666667
2013,3,4,170.4166667
2013,3,5,207.5
2013,3,6,215.4166667
2013,3,7,175
2013,3,8,102.9166667
2013,3,9,207.5
2013,3,10,136.25
2013,3,11,195
2013,3,12,135.4166667
2013,3,13,215
2013,3,14,219.5833333
2013,3,15,75.41666667
2013,3,16,212.9166667
2013,3,17,224.1666667
2013,3,18,233.3333333
2013,3,19,157.5
2013,3,20,235.4166667
2013,3,21,172.5
2013,3,22,81.25
2013,3,23,237.5
2013,3,24,247.5
2013,3,25,242.5
2013,3,26,137.5
2013,3,27,235.8333333
2013,3,28,242.0833333
2013,3,29,247.0833333
2013,3,30,156.6666667
2013,3,31,189.1666667
2013,4,1,182.0833333
2013,4,2,225.4166667
2013,4,3,153.75
2013,4,4,192.5
2013,4,5,251.6666667
2013,4,6,253.75
2013,4,7,257.5
2013,4,8,196.6666667
2013,4,9,231.25
2013,4,10,252.0833333
2013,4,11,236.6666667
2013,4,12,260.8333333
2013,4,13,257.0833333
2013,4,14,230.4166667
2013,4,15,200.4166667
2013,4,16,259.5833333
2013,4,17,240.8333333
2013,4,18,210.8333333
2013,4,19,137.9166667
2013,4,20,255.4166667
2013,4,21,255.8333333
2013,4,22,247.0833333
2013,4,23,281.25
2013,4,24,287.0833333
2013,4,25,296.25
2013,4,26,292.9166667
2013,4,27,297.5
2013,4,28,297.9166667
2013,4,29,301.25
2013,4,30,296.25
2013,5,1,299.1666667
2013,5,2,296.25
2013,5,3,296.6666667
2013,5,4,290.4166667
2013,5,5,291.6666667
2013,5,6,291.6666667
2013,5,7,298.3333333
2013,5,8,231.6666667
2013,5,9,162.5
2013,5,10,175.4166667
2013,5,11,252.5
2013,5,12,245
